design_id,spec_id,design_type,rtl_chars,module_count,spec_text,status,proven,falsified,undetermined,total_props,jg_iterations,context_rounds,wall_time_s,vacuity_status,error_message,eval_syntax,eval_functionality,eval_func_relaxed,eval_proven,eval_falsified,eval_undetermined,num_assertions,has_sva,verify_iterations,total_tool_calls,tool_call_list,phase_a_tools,phase_b_tools
ni_16_nn_16_ne_16_wd_32_opd_3_0,ni_16_nn_16_ne_16_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",no_verification,0,0,0,0,0,2,20.570342779159546,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_16_ne_16_wd_32_opd_3_0,ni_16_nn_16_ne_16_wd_32_opd_3_0-spec-2,,0,1,Verify that the state register always remains within the valid range of 0 to 15 (4 bits),no_verification,0,0,0,0,0,2,18.4467613697052,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_16_ne_16_wd_32_opd_3_0,ni_16_nn_16_ne_16_wd_32_opd_3_0-spec-3,,0,1,"Check that the FSM never reaches a deadlock state where next_state is undefined (states S3, S6, S13, and S15 have no outgoing transitions)",no_verification,0,0,0,0,0,2,25.349862813949585,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_16_ne_32_wd_32_opd_5_0,ni_16_nn_16_ne_32_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, the state register resets to S0 (4'b0000) in the next clock cycle",no_verification,0,0,0,0,0,1,31.817991733551025,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,1,,0,0
ni_16_nn_16_ne_32_wd_32_opd_5_0,ni_16_nn_16_ne_32_wd_32_opd_5_0-spec-2,,0,1,Verify that the state machine never transitions to an invalid state outside the range S0-S15 (4'b0000 to 4'b1111),no_verification,0,0,0,0,0,3,26.321704149246216,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_16_nn_16_ne_32_wd_32_opd_5_0,ni_16_nn_16_ne_32_wd_32_opd_5_0-spec-3,,0,1,Verify that the fsm_out signal remains stable throughout the clock cycle and only updates on the positive edge of clk,no_verification,0,0,0,0,0,4,53.26746582984924,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,4,,0,0
ni_16_nn_16_ne_64_wd_32_opd_3_0,ni_16_nn_16_ne_64_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register always resets to S0 (4'b0000) regardless of current state",timeout,0,0,0,0,0,0,480.00048780441284,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_16_nn_16_ne_64_wd_32_opd_3_0,ni_16_nn_16_ne_64_wd_32_opd_3_0-spec-2,,0,1,"Verify that the state register only transitions on the positive edge of clk when reset_ is high, and never changes between clock edges",no_verification,0,0,0,0,0,1,524.2043318748474,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,1,,0,0
ni_16_nn_16_ne_64_wd_32_opd_3_0,ni_16_nn_16_ne_64_wd_32_opd_3_0-spec-3,,0,1,"Verify that fsm_out always reflects the current state value, and that the next_state computation in the always_comb block is purely combinational with no latches",no_verification,0,0,0,0,0,6,34.082860469818115,not_checked,ablation: verification disabled,1.0,0.5,0.5,1,1,0,2,True,0,6,,0,0
ni_16_nn_16_ne_64_wd_32_opd_5_0,ni_16_nn_16_ne_64_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register resets to S0 in the next clock cycle",no_verification,0,0,0,0,0,2,18.987205266952515,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_16_ne_64_wd_32_opd_5_0,ni_16_nn_16_ne_64_wd_32_opd_5_0-spec-2,,0,1,Verify that the state transition logic is combinational and only depends on the current state and input values,no_verification,0,0,0,0,0,1,42.287686824798584,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,1,,0,0
